"Sample_num" "site" "date" "Month" "Year" "Jul_date" "Temp.ysi" "Sal.ysi" "TL" "SL" "body_wwt" "sex" "liver_wwt" "stom_full_code" "stomach_per_full" "HSIwet" "HSI_wet" "lipid_num" "liverFA" "muscleFA" "Harp" "Gammarid" "Poly" "calanoid" "crab" "Caprellidae" "Isopod" "gastropod" "Corphiidae" "Shrimp" "cumacea" "Euphasid" "Mysid" "OTHER" "Harp4" "Gammarid4" "Poly4" "calanoid4" "crab4" "Caprellidae4" "Isopod4" "gastropod4" "Corphiidae4" "Shrimp4" "cumacea4" "NMDS1" "NMDS2" "NMDS3"
"157" 260 "EG South" "7/2/2020" "July" 2020 184 10.3 32 53 49 1.0231 "I" 0.0054 5 4.34 NA 0.005548135 362 3.333 96.667 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 -0.959889323530091 -0.492981965073346 0.509914620106824
"158" 261 "EG South" "7/2/2020" "July" 2020 184 10.3 32 55 51 1.3008 "I" 0.009 4 3.98 NA 0.007258065 363 2.754 97.246 1.851851852 0 0 0 0 98.14814815 0 0 0 0 0 0 0 0 1.1665 0 0 0 0 3.1475 0 0 0 0 0 -0.844986847809765 -0.0736937204925637 0.418295565839765
"159" 262 "EG South" "7/2/2020" "July" 2020 184 10.3 32 55 51 1.1319 "I" 0.0055 4 3.1 NA 0.005039861 364 4.879 95.121 92.85714286 0 0 0 0 0 0 0 0 0 7.142857143 0 0 0 3.1042 0 0 0 0 0 0 0 0 0 1.6348 -0.36597962031348 1.12499439799739 0.133381167815198
"160" 263 "EG South" "7/2/2020" "July" 2020 184 10.3 32 59 54 1.3941 "I" 0.0055 6 5.78 NA 0.004204893 365 2.045 97.955 0.45045045 0 0 0 0 65.31531532 0 0 0 0 34.23423423 0 0 0 0.8192 0 0 0 0 2.8428 0 0 0 0 2.4189 -0.708033603460492 0.00872559053626063 0.759874871733962
"161" 264 "EG South" "7/2/2020" "July" 2020 184 10.3 32 62 58 1.6267 "I" 0.0088 6 8.16 NA 0.005925128 366 2.422 97.578 0 3.258426966 0 0 0 96.62921348 0 0 0 0 0.112359551 0 0 0 0 1.3435 0 0 0 3.1353 0 0 0 0 0.579 -0.596734068796266 -0.547377996535283 0.271320606344347
"162" 265 "EG South" "7/2/2020" "July" 2020 184 10.3 32 56 53 1.316 "I" 0.0044 4 2.7 NA 0.003448006 367 2.273 97.727 1.176470588 0 98.82352941 0 0 0 0 0 0 0 0 0 0 0 1.0415 0 3.1529 0 0 0 0 0 0 0 0 0.806777420580361 0.419049446080465 0.240705784405546
"163" 266 "EG South" "7/2/2020" "July" 2020 184 10.3 32 59 55 1.3113 "I" 0.006 4 2.75 NA 0.004727015 368 4.036 95.964 52.63157895 0 0 0 0 47.36842105 0 0 0 0 0 0 0 0 2.6935 0 0 0 0 2.6234 0 0 0 0 0 -0.774168413144605 0.344483341546366 0.213495138336896
"164" 267 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 90 85 5.9001 "I" 0.0319 4 6.22 NA 0.005798629 369 5.519 94.481 3.047404063 96.95259594 0 0 0 0 0 0 0 0 0 0 0 0 1.3212 3.1379 0 0 0 0 0 0 0 0 0 -0.132249836741733 -0.033691379951874 -0.729388615732541
"165" 268 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 86 81 5.0101 "I" 0.0357 4 4.84 NA 0.007544219 370 2.748 97.252 0 40.51724138 0 0 36.20689655 23.27586207 0 0 0 0 0 0 0 0 0 2.523 0 0 2.453 2.1965 0 0 0 0 0 -0.559188643508067 -0.556126012946589 -0.43660694128818
"166" 269 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 98 93 8.2014 "I" 0.0579 6 11.44 NA 0.008035751 371 10.285 89.715 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"167" 270 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 83 78 4.4455 "I" 0.0379 4 4.89 NA 0.009044914 372 2.181 97.819 0.142045455 0 0 0 10.65340909 89.20454545 0 0 0 0 0 0 0 0 0.6139 0 0 0 1.8066 3.0732 0 0 0 0 0 -0.983325923891837 -0.211292754903734 0.193015205890109
"168" 271 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 95 88 7.5158 "I" 0.0282 3 4.1 NA 0.003927686 373 0.841 99.159 0.337837838 0 0 0 0 99.66216216 0 0 0 0 0 0 0 0 0.7624 0 0 0 0 3.1596 0 0 0 0 0 -0.847438827995991 -0.202887490871536 0.479242221223439
"169" 272 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 64 60 2.0039 "I" 0.0063 3 3.85 NA 0.003280396 374 1.5 98.5 16.66666667 0 0 0 0 0 83.33333333 0 0 0 0 0 0 0 2.0205 0 0 0 0 0 3.0214 0 0 0 0 -0.0665865592685164 0.95843298092102 0.563952316097488
"170" 273 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 66 61 2.2426 "I" 0.0078 5 7.35 NA 0.003768298 375 1.615 98.385 0 84.40944882 8.818897638 0 0 0 0 0 0 0 6.771653543 0 0 0 0 3.0311 1.7233 0 0 0 0 0 0 0 1.6131 0.546040282043436 -0.34104139781316 -0.529759188828434
"171" 274 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 98 91 7.8667 "I" 0.0301 4 4.15 NA 0.004007829 376 0.89 99.11 0 0 86.40394089 0 0 6.699507389 0 0 6.896551724 0 0 0 0 0 0 0 3.0488 0 0 1.6088 0 0 1.6205 0 0 0.534242433141054 -0.154059699395757 0.701688928894711
"172" 275 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 89 82 5.2554 "I" 0.0102 3 3.06 NA 0.002006097 377 1.735 98.265 0.8 0 0 0 0 99.2 0 0 0 0 0 0 0 0 0.9457 0 0 0 0 3.1559 0 0 0 0 0 -0.847453454725553 -0.139432862038339 0.452465055286006
"173" 276 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 95 87 6.6907 "I" 0.0299 5 5.46 NA 0.0047495 378 1.082 98.918 0 81.21019108 0 0 0 17.32484076 0 0 0 0 0 0 0 1.464968153 0 3.0019 0 0 0 2.0402 0 0 0 0 0 -0.318464436956763 -0.5599743570772 -0.343291380473333
"174" 277 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 80 74 4.4283 "I" 0.0297 4 5.13 NA 0.007119912 379 2.623 97.377 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0 -0.480917383152024 1.09405371629467 -0.156709059120473
"175" 278 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 94 87 6.8273 "I" 0.0429 4 5.7 NA 0.006708051 380 3.307 96.693 0 39.95649021 44.30746918 0 0 0 0 0 11.38506164 0 0 0 0 4.35097897 0 2.5142 2.58 0 0 0 0 0 1.8369 0 0 0.678646791374395 -0.439120548959228 -0.136878642693347
"176" 279 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 79 74 3.8417 "I" 0.0207 6 9.19 NA 0.005968686 381 2.089 97.911 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"177" 280 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 86 80 4.4468 "I" 0.0189 4 4.18 NA 0.004455446 382 1.198 98.802 0.980392157 0.980392157 0 0 0 98.03921569 0 0 0 0 0 0 0 0 0.9951 0.9951 0 0 0 3.1467 0 0 0 0 0 -0.678523183490907 -0.226840219426603 0.240485615757895
"178" 281 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 70 65 2.3575 "I" 0.0137 5 5.81 NA 0.006207803 383 0.901 99.099 14.89361702 72.07446809 0 0 0 13.03191489 0 0 0 0 0 0 0 0 1.9645 2.9137 0 0 0 1.9 0 0 0 0 0 -0.424256004177321 -0.0420333345624633 -0.31844946412488
"179" 282 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 77 72 3.5569 "I" 0.0144 5 5.9 NA 0.004320951 384 2.646 97.354 8.917197452 0 0 0 0 0 0 0 91.08280255 0 0 0 0 0 1.7281 0 0 0 0 0 0 0 3.0893 0 0 -0.197056830112643 0.804161329636381 0.836399743384721
"180" 283 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 92 86 7.5231 "I" 0.0223 6 11.57 NA 0.003363195 385 2.269 97.731 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"181" 284 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 83 76 4.5212 "I" 0.0209 5 6.89 NA 0.004989258 386 4.314 95.686 0.07751938 59.53488372 12.86821705 0 0 0 0 0 0.775193798 0 0 0 0 26.74418605 0.5277 2.7777 1.894 0 0 0 0 0 0.9383 0 0 0.439573927445846 -0.103097867205509 -0.381499352273014
"182" 285 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 108 101 11.1528 "I" 0.0794 4 6.3 NA 0.007655816 387 4.382 95.618 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"183" 286 "EG South" "8/21/2020" "Aug" 2020 234 13.1 31.7 86 80 4.4906 "I" 0.0152 5 6.51 NA 0.003633582 388 1.448 98.552 0.402819738 99.59718026 0 0 0 0 0 0 0 0 0 0 0 0 0.7967 3.1591 0 0 0 0 0 0 0 0 0 -0.0674161492812147 -0.178673129295258 -0.772761422328816
"184" 287 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 91 84 6.0688 "I" 0.0476 2 3.75 NA 0.008215962 389 4.547 95.453 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 -0.959889323530092 -0.492981965073346 0.509914620106824
"185" 288 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 76 69 3.3301 "I" 0.0249 4 4.04 NA 0.007853155 390 3.847 96.153 0.230414747 0 99.76958525 0 0 0 0 0 0 0 0 0 0 0 0.6928 0 3.1605 0 0 0 0 0 0 0 0 0.87384667859862 0.33943346687244 0.267631877152731
"186" 289 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 101 94 8.7967 "I" 0.0546 4 4.4 NA 0.006535165 391 5.852 94.148 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"187" 290 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 90 83 6.0526 "I" 0.0583 3 4.27 NA 0.010164232 392 2.848 97.152 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"188" 291 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 118 110 13.9083 "I" 0.1185 3 3.7 NA 0.008926352 393 3.383 96.617 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"189" 292 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 93 87 7.0469 "I" 0.0642 4 3.19 NA 0.009499852 394 9.937 90.063 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"190" 293 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 79 74 3.7247 "I" 0.0131 5 6.7 NA 0.00378394 395 1.197 98.803 0.182481752 99.81751825 0 0 0 0 0 0 0 0 0 0 0 0 0.6536 3.1608 0 0 0 0 0 0 0 0 0 -0.044193367043265 -0.220596172210246 -0.778823331285568
"191" 295 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 92 86 6.2127 "I" 0.0445 4 3.99 NA 0.007516257 397 2.867 97.133 86.81818182 13.18181818 0 0 0 0 0 0 0 0 0 0 0 0 3.0525 1.9054 0 0 0 0 0 0 0 0 0 -0.283231700849311 0.526963521323504 -0.453855808316783
"192" 296 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 133 124 21.8445 "I" 0.2401 5 5.26 NA 0.011738248 398 19.231 80.769 0 19.63302752 80.36697248 0 0 0 0 0 0 0 0 0 0 0 0 2.105 2.9941 0 0 0 0 0 0 0 0 0.743059594218491 -0.111629967412106 -0.148015080551329
"193" 297 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 96 88 8.0252 "I" 0.0646 5 5.24 NA 0.008567753 399 6.783 93.217 0 49.8951782 50.1048218 0 0 0 0 0 0 0 0 0 0 0 0 2.6578 2.6605 0 0 0 0 0 0 0 0 0.65476499563978 -0.189226017745951 -0.298146808157023
"194" 298 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 102 94 8.2803 "I" 0.1046 3 2.87 NA 0.013176625 400 19.59 80.41 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"195" 299 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 134 125 20.6578 "M" 0.3915 2 2.14 NA 0.019747992 401 40.278 59.722 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 0 0.0552780854022345 -0.477929196743977 -0.883120005573204
"196" 301 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 105 98 9.6148 "I" 0.0313 4 4.7 NA 0.003427508 403 0.824 99.176 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"197" 302 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 115 107 12.9382 "I" 0.1284 5 6.98 NA 0.010783392 404 8.552 91.448 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0.551758393605934 0.741692669238881 -1.28358466492201
"198" 303 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 107 99 11.049 "I" 0.0812 6 6.55 NA 0.007926823 405 6.323 93.677 0 88.87455659 0 0 0 0 0 0 0 0 0 0 0 11.12544341 0 3.0704 0 0 0 0 0 0 0 0 0 0.0513012682471468 -0.471352709607858 -0.874902675373787
"199" 304 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 125 116 15.5129 "M" 0.2394 6 4.08 NA 0.016351119 406 40.453 59.547 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585146 0.282062582947608
"200" 305 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 103 96 8.6389 "I" 0.0471 5 4.03 NA 0.005713315 407 2.538 97.462 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 3.1623 0 0 0 0 0 0 0 0 1.20713002163149 0.146177105585145 0.282062582947609
"201" 306 "EG South" "10/16/2020" "Oct" 2020 290 8.6 31.4 109 101 10.7011 "I" 0.1593 4 3.51 NA 0.015669263 408 27.345 71.625 0.116144019 0 99.88385598 0 0 0 0 0 0 0 0 0 0 0 0.5838 0 3.1614 0 0 0 0 0 0 0 0 0.881758389872568 0.321559862933237 0.275793601887023
